x,y,headinng,sonar_ang,read,expected
25.0,25.0,0.0,38.0,24.0,25.76534080505371
25.0,25.0,0.0,37.0,24.0,25.657602310180664
25.0,25.0,0.0,36.0,24.0,25.558515548706055
25.0,25.0,0.0,35.0,29.0,25.46791648864746
25.0,25.0,0.0,34.0,27.0,25.385665893554688
25.0,25.0,0.0,33.0,24.0,25.311628341674805
25.0,25.0,0.0,32.0,24.0,25.245689392089844
25.0,25.0,0.0,31.0,24.0,25.187746047973633
25.0,25.0,0.0,30.0,24.0,25.137706756591797
25.0,25.0,0.0,29.0,24.0,25.095497131347656
25.0,25.0,0.0,28.0,24.0,25.061046600341797
25.0,25.0,0.0,27.0,24.0,25.03430938720703
25.0,25.0,0.0,26.0,24.0,25.01523780822754
25.0,25.0,0.0,25.0,24.0,25.003808975219727
25.0,25.0,0.0,24.0,23.0,25.0
25.0,25.0,0.0,23.0,24.0,25.0
25.0,25.0,0.0,22.0,22.0,25.0
25.0,25.0,0.0,21.0,22.0,25.0
25.0,25.0,0.0,20.0,22.0,25.0
25.0,25.0,0.0,19.0,23.0,25.0
25.0,25.0,0.0,18.0,23.0,25.0
25.0,25.0,0.0,17.0,23.0,25.0
25.0,25.0,0.0,16.0,23.0,25.0
25.0,25.0,0.0,15.0,23.0,25.0
25.0,25.0,0.0,14.0,23.0,25.0
25.0,25.0,0.0,13.0,22.0,25.0
25.0,25.0,0.0,12.0,22.0,25.0
25.0,25.0,0.0,11.0,22.0,25.0
25.0,25.0,0.0,10.0,22.0,25.0
25.0,25.0,0.0,9.0,22.0,25.0
25.0,25.0,0.0,8.0,22.0,25.0
25.0,25.0,0.0,7.0,22.0,25.0
25.0,25.0,0.0,6.0,21.0,25.0
25.0,25.0,0.0,5.0,21.0,25.0
25.0,25.0,0.0,4.0,21.0,25.0
25.0,25.0,0.0,3.0,21.0,25.0
25.0,25.0,0.0,2.0,21.0,25.0
25.0,25.0,0.0,1.0,21.0,25.0
25.0,25.0,0.0,-0.0,21.0,25.0
25.0,25.0,0.0,-1.0,21.0,25.0
25.0,25.0,0.0,-2.0,21.0,25.0
25.0,25.0,0.0,-3.0,21.0,25.0
25.0,25.0,0.0,-4.0,20.0,25.0
25.0,25.0,0.0,-5.0,21.0,25.0
25.0,25.0,0.0,-6.0,20.0,25.0
25.0,25.0,0.0,-7.0,20.0,25.0
25.0,25.0,0.0,-8.0,21.0,25.0
25.0,25.0,0.0,-9.0,21.0,25.0
25.0,25.0,0.0,-10.0,21.0,25.0
25.0,25.0,0.0,-11.0,21.0,25.0
25.0,25.0,0.0,-12.0,21.0,25.0
25.0,25.0,0.0,-13.0,21.0,25.0
25.0,25.0,0.0,-14.0,21.0,25.0
25.0,25.0,0.0,-15.0,21.0,25.0
25.0,25.0,0.0,-16.0,21.0,25.0
25.0,25.0,0.0,-17.0,21.0,25.0
25.0,25.0,0.0,-18.0,22.0,25.0
25.0,25.0,0.0,-19.0,22.0,25.0
25.0,25.0,0.0,-20.0,22.0,25.0
25.0,25.0,0.0,-21.0,22.0,25.0
25.0,25.0,0.0,-22.0,22.0,25.0
25.0,25.0,0.0,-23.0,22.0,25.0
25.0,25.0,0.0,-24.0,22.0,25.0
25.0,25.0,0.0,-25.0,22.0,25.003808975219727
25.0,25.0,0.0,-26.0,22.0,25.01523780822754
25.0,25.0,0.0,-27.0,23.0,25.03430938720703
25.0,25.0,0.0,-28.0,23.0,25.061046600341797
25.0,25.0,0.0,-29.0,23.0,25.095497131347656
25.0,25.0,0.0,-30.0,23.0,25.137706756591797
25.0,25.0,0.0,-31.0,23.0,25.187746047973633
25.0,25.0,0.0,-32.0,23.0,25.245689392089844
25.0,25.0,0.0,-33.0,23.0,25.311628341674805
25.0,25.0,0.0,-34.0,23.0,25.385665893554688
25.0,25.0,0.0,-35.0,23.0,25.46791648864746
25.0,25.0,0.0,-36.0,23.0,25.558515548706055
25.0,25.0,0.0,-37.0,23.0,25.657602310180664
25.0,25.0,0.0,-38.0,23.0,25.76534080505371
25.0,25.0,0.0,-39.0,24.0,25.88190460205078
25.0,25.0,0.0,-40.0,24.0,26.007484436035156
25.0,25.0,0.0,-41.0,24.0,26.14229393005371
25.0,25.0,0.0,-42.0,24.0,26.286556243896484
25.0,25.0,0.0,-43.0,24.0,26.44051742553711
25.0,25.0,0.0,-44.0,24.0,26.60444450378418
25.0,25.0,0.0,-45.0,24.0,26.778623580932617
25.0,25.0,0.0,-46.0,24.0,26.963367462158203
25.0,25.0,0.0,-47.0,24.0,27.159008026123047
25.0,25.0,0.0,-48.0,24.0,27.36590576171875
25.0,25.0,0.0,-49.0,24.0,27.58444595336914
25.0,25.0,0.0,-50.0,24.0,27.815048217773438
25.0,25.0,0.0,-51.0,24.0,28.05815315246582
25.0,25.0,0.0,-52.0,24.0,28.314252853393555
25.0,25.0,0.0,-53.0,25.0,28.583850860595703
25.0,25.0,0.0,-54.0,27.0,28.86751365661621
25.0,25.0,0.0,-55.0,28.0,29.165834426879883
25.0,25.0,0.0,-56.0,28.0,29.47945785522461
25.0,25.0,0.0,-57.0,130.0,29.80908203125
25.0,25.0,0.0,-58.0,130.0,30.15544891357422
25.0,25.0,0.0,-59.0,130.0,30.519365310668945
25.0,25.0,0.0,-60.0,129.0,30.90169906616211
25.0,25.0,0.0,-61.0,128.0,31.30339241027832
25.0,25.0,0.0,-62.0,125.0,31.725454330444336
25.0,25.0,0.0,-63.0,126.0,32.16899108886719
25.0,25.0,0.0,-64.0,125.0,32.63518142700195
25.0,25.0,0.0,-65.0,125.0,33.12532424926758
25.0,25.0,0.0,-66.0,125.0,33.64081573486328
25.0,25.0,0.0,-67.0,125.0,34.18318557739258
25.0,25.0,0.0,-68.0,125.0,34.754093170166016
25.0,25.0,0.0,-69.0,125.0,35.35533905029297
25.0,25.0,0.0,-70.0,125.0,35.98891067504883
25.0,25.0,0.0,-71.0,125.0,36.656982421875
25.0,25.0,0.0,-72.0,125.0,37.36191177368164
25.0,25.0,0.0,-73.0,125.0,38.106327056884766
25.0,25.0,0.0,-74.0,125.0,38.893096923828125
25.0,25.0,0.0,-75.0,125.0,39.72539520263672
25.0,25.0,0.0,-76.0,125.0,40.60673141479492
25.0,25.0,0.0,-77.0,124.0,41.54100036621094
25.0,25.0,0.0,-78.0,124.0,42.53254318237305
25.0,25.0,0.0,-79.0,124.0,43.5861701965332
25.0,25.0,0.0,-80.0,124.0,44.70729446411133
25.0,25.0,0.0,-81.0,124.0,45.90196228027344
25.0,25.0,0.0,-82.0,123.0,47.17699432373047
25.0,25.0,0.0,-83.0,124.0,48.54009246826172
25.0,25.0,0.0,-84.0,124.0,50.0
25.0,25.0,0.0,-85.0,124.0,51.56664276123047
25.0,25.0,0.0,-86.0,124.0,53.2513542175293
25.0,25.0,0.0,-87.0,126.0,55.067237854003906
25.0,25.0,0.0,-88.0,127.0,57.029296875
25.0,25.0,0.0,-89.0,129.0,59.15503692626953
25.0,25.0,0.0,-90.0,128.0,61.4648323059082
