x,y,headinng,sonar_ang,read,expected
20.0,110.0,180.0,41.0,30.0,30.598323822021484
20.0,110.0,180.0,40.0,28.0,30.12053680419922
20.0,110.0,180.0,39.0,18.0,29.66585350036621
20.0,110.0,180.0,38.0,28.0,29.233556747436523
20.0,110.0,180.0,37.0,27.0,28.822303771972656
20.0,110.0,180.0,36.0,19.0,28.431108474731445
20.0,110.0,180.0,35.0,33.0,28.058401107788086
20.0,110.0,180.0,34.0,27.0,27.704147338867188
20.0,110.0,180.0,33.0,26.0,27.366851806640625
20.0,110.0,180.0,32.0,25.0,27.04592514038086
20.0,110.0,180.0,31.0,21.0,26.740264892578125
20.0,110.0,180.0,30.0,23.0,26.44983673095703
20.0,110.0,180.0,29.0,16.0,26.173097610473633
20.0,110.0,180.0,28.0,18.0,25.909805297851562
20.0,110.0,180.0,27.0,22.0,25.659948348999023
20.0,110.0,180.0,26.0,22.0,25.42234230041504
20.0,110.0,180.0,25.0,23.0,25.196542739868164
20.0,110.0,180.0,24.0,30.0,24.98236083984375
20.0,110.0,180.0,23.0,27.0,24.779373168945312
20.0,110.0,180.0,22.0,25.0,24.586977005004883
20.0,110.0,180.0,21.0,26.0,24.404998779296875
20.0,110.0,180.0,20.0,20.0,24.233068466186523
20.0,110.0,180.0,19.0,21.0,24.07050895690918
20.0,110.0,180.0,18.0,27.0,23.91768455505371
20.0,110.0,180.0,17.0,19.0,23.773786544799805
20.0,110.0,180.0,16.0,20.0,23.638986587524414
20.0,110.0,180.0,15.0,23.0,23.512569427490234
20.0,110.0,180.0,14.0,21.0,23.394716262817383
20.0,110.0,180.0,13.0,25.0,23.285165786743164
20.0,110.0,180.0,12.0,20.0,23.183448791503906
20.0,110.0,180.0,11.0,27.0,23.08993911743164
20.0,110.0,180.0,10.0,23.0,23.003877639770508
20.0,110.0,180.0,9.0,24.0,22.92552947998047
20.0,110.0,180.0,8.0,29.0,22.854677200317383
20.0,110.0,180.0,7.0,30.0,22.791059494018555
20.0,110.0,180.0,6.0,16.0,22.73480796813965
20.0,110.0,180.0,5.0,25.0,22.68573570251465
20.0,110.0,180.0,4.0,20.0,22.643693923950195
20.0,110.0,180.0,3.0,24.0,22.60873031616211
20.0,110.0,180.0,2.0,18.0,22.58069610595703
20.0,110.0,180.0,1.0,28.0,22.55963897705078
20.0,110.0,180.0,-0.0,24.0,22.545455932617188
20.0,110.0,180.0,-1.0,29.0,22.538150787353516
20.0,110.0,180.0,-2.0,26.0,22.53773307800293
20.0,110.0,180.0,-3.0,25.0,22.544160842895508
20.0,110.0,180.0,-4.0,26.0,22.5574951171875
20.0,110.0,180.0,-5.0,17.0,22.57773208618164
20.0,110.0,180.0,-6.0,23.0,22.604793548583984
20.0,110.0,180.0,-7.0,22.0,22.63893699645996
20.0,110.0,180.0,-8.0,22.0,22.680057525634766
20.0,110.0,180.0,-9.0,28.0,22.728321075439453
20.0,110.0,180.0,-10.0,14.0,22.783714294433594
20.0,110.0,180.0,-11.0,24.0,22.846328735351562
20.0,110.0,180.0,-12.0,22.0,22.91620445251465
20.0,110.0,180.0,-13.0,22.0,22.993789672851562
20.0,110.0,180.0,-14.0,21.0,23.07866668701172
20.0,110.0,180.0,-15.0,29.0,23.171409606933594
20.0,110.0,180.0,-16.0,23.0,23.272127151489258
20.0,110.0,180.0,-17.0,26.0,23.38053321838379
20.0,110.0,180.0,-18.0,26.0,23.497495651245117
20.0,110.0,180.0,-19.0,27.0,23.622587203979492
20.0,110.0,180.0,-20.0,21.0,23.756473541259766
20.0,110.0,180.0,-21.0,24.0,23.899316787719727
20.0,110.0,180.0,-22.0,26.0,24.05106544494629
20.0,110.0,180.0,-23.0,26.0,24.212369918823242
20.0,110.0,180.0,-24.0,31.0,24.38300895690918
20.0,110.0,180.0,-25.0,20.0,24.563663482666016
20.0,110.0,180.0,-26.0,16.0,24.754928588867188
20.0,110.0,180.0,-27.0,26.0,24.95656967163086
20.0,110.0,180.0,-28.0,27.0,25.168935775756836
20.0,110.0,180.0,-29.0,25.0,25.393314361572266
20.0,110.0,180.0,-30.0,31.0,25.629730224609375
20.0,110.0,180.0,-31.0,22.0,25.878143310546875
20.0,110.0,180.0,-32.0,24.0,26.139467239379883
20.0,110.0,180.0,-33.0,16.0,26.414196014404297
20.0,110.0,180.0,-34.0,18.0,26.703611373901367
20.0,110.0,180.0,-35.0,21.0,27.00692367553711
20.0,110.0,180.0,-36.0,26.0,27.326269149780273
20.0,110.0,180.0,-37.0,18.0,27.66141128540039
20.0,110.0,180.0,-38.0,30.0,28.013463973999023
20.0,110.0,180.0,-39.0,24.0,28.383930206298828
20.0,110.0,180.0,-40.0,28.0,28.772539138793945
20.0,110.0,180.0,-41.0,27.0,29.181161880493164
20.0,110.0,180.0,-42.0,27.0,29.61076545715332
20.0,110.0,180.0,-43.0,20.0,29.32558250427246
20.0,110.0,180.0,-44.0,19.0,28.791128158569336
20.0,110.0,180.0,-45.0,27.0,28.284271240234375
20.0,110.0,180.0,-46.0,27.0,27.80327606201172
20.0,110.0,180.0,-47.0,22.0,27.346546173095703
20.0,110.0,180.0,-48.0,23.0,26.912649154663086
20.0,110.0,180.0,-49.0,22.0,26.500259399414062
20.0,110.0,180.0,-50.0,28.0,26.108144760131836
20.0,110.0,180.0,-51.0,18.0,25.735191345214844
20.0,110.0,180.0,-52.0,27.0,25.380361557006836
20.0,110.0,180.0,-53.0,23.0,25.042709350585938
20.0,110.0,180.0,-54.0,21.0,24.72136116027832
20.0,110.0,180.0,-55.0,22.0,24.415491104125977
20.0,110.0,180.0,-56.0,20.0,24.124359130859375
20.0,110.0,180.0,-57.0,18.0,23.847265243530273
20.0,110.0,180.0,-58.0,12.0,23.58356475830078
20.0,110.0,180.0,-59.0,19.0,23.33266830444336
20.0,110.0,180.0,-60.0,17.0,23.094009399414062
20.0,110.0,180.0,-61.0,23.0,22.86707878112793
20.0,110.0,180.0,-62.0,27.0,22.651399612426758
20.0,110.0,180.0,-63.0,25.0,22.446523666381836
20.0,110.0,180.0,-64.0,18.0,22.252037048339844
20.0,110.0,180.0,-65.0,29.0,22.067556381225586
20.0,110.0,180.0,-66.0,19.0,21.892728805541992
20.0,110.0,180.0,-67.0,18.0,21.727209091186523
20.0,110.0,180.0,-68.0,20.0,21.570693969726562
20.0,110.0,180.0,-69.0,25.0,21.422901153564453
20.0,110.0,180.0,-70.0,20.0,21.28355598449707
20.0,110.0,180.0,-71.0,19.0,21.152416229248047
20.0,110.0,180.0,-72.0,21.0,21.029245376586914
20.0,110.0,180.0,-73.0,19.0,20.913835525512695
20.0,110.0,180.0,-74.0,19.0,20.80599021911621
20.0,110.0,180.0,-75.0,22.0,20.705524444580078
20.0,110.0,180.0,-76.0,11.0,20.612274169921875
20.0,110.0,180.0,-77.0,25.0,20.526081085205078
20.0,110.0,180.0,-78.0,14.0,20.44681167602539
20.0,110.0,180.0,-79.0,20.0,20.37433433532715
20.0,110.0,180.0,-80.0,14.0,20.30853271484375
20.0,110.0,180.0,-81.0,17.0,20.24930191040039
20.0,110.0,180.0,-82.0,19.0,20.196550369262695
20.0,110.0,180.0,-83.0,24.0,20.150197982788086
20.0,110.0,180.0,-84.0,19.0,20.110166549682617
20.0,110.0,180.0,-85.0,22.0,20.076396942138672
20.0,110.0,180.0,-86.0,21.0,20.048837661743164
20.0,110.0,180.0,-87.0,12.0,20.027446746826172
20.0,110.0,180.0,-88.0,23.0,20.012191772460938
20.0,110.0,180.0,-89.0,19.0,20.0030460357666
20.0,110.0,180.0,-90.0,21.0,20.0
