1.4695761589768238e-15, -24.0
0.8375879208600259, -23.985379848458297
1.6043988961148803, -22.943973155975957
2.4041546551560296, -22.874003593470285
3.340154423041571, -23.76643364979769
5.904038040675634, -33.48346360241507
5.197792270443986, -24.45369001834514
5.806125494392024, -23.287097430623916
6.61529653960798, -23.070280702519653
7.416407864998739, -22.825356391083684
8.208483439816051, -22.5526228988618
8.990558241981887, -22.252412509602898
9.761679433819205, -21.92509098342242
10.52090752293786, -21.57105711118001
11.267317506861382, -21.190742228614244
12.000000000000004, -20.784609690826528
12.718062341596918, -20.353154307754224
12.861436779827176, -19.06786416876596
12.931275550434409, -17.798373876248846
13.544552457164482, -17.336236579347883
14.141327413103866, -16.852977748617516
14.720873339894881, -16.349186160502672
15.28248415009794, -15.825475607450324
15.825475607450326, -15.28248415009794
15.60604133502528, -14.051742733536024
16.086933305498537, -13.498539803417325
17.336236579347883, -13.544552457164482
17.798373876248846, -12.931275550434409
18.238826596210917, -12.302243876356432
19.5051062115978, -12.188143077363712
19.91858428704209, -11.499999999999998
20.30779463575532, -10.797845944075489
20.67226306488084, -10.08253637614878
21.01154552577982, -9.354942790743404
21.32522865503611, -8.615951648565977
24.43200814043362, -8.892523726467386
21.87429987478853, -7.1073908706237905
22.109019006581335, -6.339659183790981
21.34650597807192, -5.32228170319269
16.628509212474697, -3.5344987439019087
15.756924048195328, -2.7783708426708853
15.844289099865126, -2.226769615361047
15.912350325892373, -1.6724554122824555
15.961024804157187, -1.1161035799060048
14.990862405286437, -0.5234924505375146
15.0, 0.0
14.990862405286437, 0.5234924505375146
14.963460753897364, 1.0463471061618796
14.9178284305241, 1.567926949014802
14.854021031123555, 2.0875965144009814
14.772116295183121, 2.6047226650039548
14.672214011007085, 3.1186753622663903
14.554435894139948, 3.628828433995016
14.418925439074783, 4.134560337254987
14.265847744427303, 4.635254915624211
14.095389311788626, 5.130302149885031
13.90775781850181, 5.61909890123868
14.616727322281614, 6.507786289212803
14.380704740786673, 7.0139383486252385
14.127161485742832, 7.511545004574253
14.722431864335459, 8.499999999999998
19.5051062115978, 12.188143077363712
19.896901741321, 13.420629683297925
18.607390870623792, 13.519060802726882
18.912258086561327, 14.7758754078158
18.385066634855473, 15.426902632476942
17.835475811457464, 16.059134552612598
17.26415520812763, 16.671800891015934
16.671800891015934, 17.264155208127626
16.059134552612598, 17.835475811457464
15.426902632476946, 18.385066634855473
14.7758754078158, 18.91225808656133
14.106846055019355, 19.41640786499874
13.420629683297923, 19.896901741321003
24.90620541896063, 39.85826051935202
23.000000000000004, 39.837168574084174
21.59569188815098, 40.615589271510636
19.726701605508485, 40.44573208346252
18.30314893841101, 41.10954559391704
16.857296703716038, 41.723273455505435
15.390906449655096, 42.286167935365874
13.905764746872634, 42.79754323328191
12.128043655947963, 42.29551462128603
10.644563406385378, 42.69301195614384
9.148114395981416, 43.03849443228744
7.640519817344938, 43.331541132537154
6.123616442242881, 43.5717950246291
4.5992523837767525, 43.758963396204024
3.06928484474151, 43.892818211432264
1.5355778549100476, 43.973196388840215
2.6942229581241772e-15, 44.0
